Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Chaali Polilu,30-10-2014,Kannada,Aravind Bolar,Padmaja Rao,,"It tells the story of three best friends named Pandu, Damu and Manju. All three of them are up to no good as they never showed interest in studies, and are now jobless. In order to make a living, they try different things but end up in a big problem. Will they be able to manage their way out of this situation?",0,0.0404
Khushi Khushiyagi,18-11-2014,Kannada,,Nandini Rai,,"Khushi Khushiyagi is a 2015 Indian Kannada romantic comedy film directed by Yogi G. Raj, a former associate of directors Preetham Gubbi and Harsha, making his first attempt at the direction.",0,0.053
Mithileya Seetheyaru,01-01-2014,Kannada,,,,Vishnuvardhan stars in this film Ravi.,0,0.0368
Huccha Venkat,28-11-2014,Kannada,R. N. Sudarshan,,Rajesh Ramanathan,"Venkat, a vigilante, falls head over heels in love with Ramya. She spurns his love, but he tries to impress her at all costs.",0,0.0454
Dec-01,25-04-2014,Kannada,H. G. Dattatreya,Niveditha,V. Manohar,"Chief Minister's officially organized visit is a great event, particularly to the poor family specially selected to host his dinner & overnight stay in its humble abode. The extra attention bestowed on the family, in preparation for this visit, gives it a feeling of elevated status and a brighter future.  The visit is a great success with a grand welcome, photo shoots, interaction with Press & local leaders, dinner and wide media coverage.  But the family is neglected, faces embarrassment and gets a raw deal driving it to despair.",0,0.0311
Mythri,20-02-2015,Kannada,Mohanlal,Bhavana,Ilaiyaraaja,"Fast paced and evocative, this contemporary social drama delves into concepts of love and fidelity in human relationships in view of modern liberal lifestyles, through the lives of a scientist and a news anchor.",7,1.2612
Rangi Taranga,03-07-2015,Kannada,Sai Kumar,Nirup Bhandari,B. Ajaneesh Loknath,"Mysterious events begin to unfold after a reclusive novelist and his wife move back to her ancestral village, followed by a journalist.",6.8,1.0281
Ranna,04-06-2015,Kannada,Sudeep,Rachita Ram,V. Harikrishna,"Bhargava, the heir apparent of a wealthy family in Switzerland, is on a mission to reunite his aunt and grandfather. Of course, this isn't easy since his aunt holds a lot of grudges and isn't willing to pardon him right away.",6.2,0.9804
Boxer,20-11-2015,Kannada,Dhananjay,Kruthika Jayakumar,V. Harikrishna,"Raja, a street boxer, falls in love with a blind girl Lakshmi, who shows him love and compassion. Raja, who has a few enemies, dreams of living happily ever after with her. Is this possible?",0,0.9052
Sharp Shooter,11-12-2015,Kannada,Diganth Manchale,Sudharani,,"Sharp Shooter is a cocktail story with mixture of various elements such as love, drama, action and romance. The story revolves around a boy named JK and a girl named Nandhini. They end up falling in love with each other. However, they end up having a hard time trying to accept each other.",5,0.7282
Vajrakaya,12-06-2015,Kannada,Shivaraj Kumar,Nabha Natesh,Arjun Janya,Vajrakaya is a Kannada film directed by Harsha A and produced by C. R. Manohar and C R Gopi. The film stars  and Shivaraj Kumar in lead roles. Music was composed by Arjun Janya.,4.3,0.584
Masterpiece,24-12-2015,Kannada,Yash,Suhasini Maniratnam,,"Masterpiece is a 2015 Indian Kannada action-thriller film written and directed by Manju Mandavya. It stars Yash and Shanvi Srivastava in the lead roles. The supporting cast features Suhasini Maniratnam, P. Ravi Shankar and Chikkanna. The film was released on 24 December 2015.",5.6,0.6235
Siddhartha,23-01-2015,Kannada,Vinay Rajkumar,Apoorva Arora,V. Harikrishna,"Siddu alias Sidharth (Vinay Rajkumar), a singer and a guitarist and Khushi (Apoorva Arora). While Siddu is a happy-go-lucky boy, Khushi is rather possessive and wants all his attention. When their families agree to get them hitched, Siddu seeks a 20-day break from Khushi to lead a carefree life with his friends. But there's a catch. Khushi's not allowed to meet, call or text him during this period. Khushi, being her clingy self, is not able to live without him. After 20 days, an angry Khushi tells Siddu that she also wants to take a one-year break from him and go to London for higher studies. Siddu agrees. The story takes an interesting turn when Khushi returns with her new lover Rahul. Naturally, Siddu, who's been eagerly waiting for her, is devastated. Will he be able to win her back?",2,0.4404
1st Rank Raju,27-11-2015,Kannada,Ananth Nag,Apoorva Gowda,Kiran Ravindranath,"Raju is a quintessential geek, who aims at always securing the first place. His parents sacrifice everything to ensure he is a consistent topper. What happens when he has to face the real world on his own?",7,0.493
Uppi 2,14-08-2015,Kannada,Upendra,Kristina Akheeva,Gurukiran,"Neenu leads a selfless life helping others in need without expecting anything in return. In the meantime, the police and an underworld don are on the lookout for him over a multi-crore property.",7.1,0.4723
Aatagara,09-10-2015,Kannada,Chiranjeevi Sarja,Parul Yadav,J Anoop Seelin,"Ten contestants of a reality show, who come from different backgrounds, are taken to a secluded island. When some of them get killed one after another, it is up to the rest to investigate the matter.",4.2,0.5046
Care of Footpath 2,06-11-2015,Kannada,Karthik Jayaram,Avika Gor,,An emotional suspense thriller inspired by true stories of juvenile delinquents in the India. Four teenage friends are provoked to plan and execute the murder of a cop.,0,0.4519
Krishna Leela,20-03-2015,Kannada,Ajai Rao,Mayuri Kyatari,V. Sridhar,Leela actress depressed with her father and on other hand Krishna actor suffering from daily tensions accidentally get connected on mobile lot of things get messed up and due to this Krishna has to forcefully marry leela will they stay together or get divorced.,8,0.5375
Rudra Tandava,27-02-2015,Kannada,Chiranjeevi Sarja,Radhika Kumaraswamy,V. Harikrishna,"Rudra Tandava follows a timid young man who has a loving family. When his brother, a government official, is murdered, the protagonist and his father plans to take revenge in their own separate ways.",4.5,0.29
DK,13-02-2015,Kannada,Prem,Sunny Leone,Arjun Janya,Prem also known as DK is street smart and never loses a bet. Subbulakshmi is a politician's daughter who also never lose a bet. These two characters lives intertwine.,2,1.5889
Ganapa,26-06-2015,Kannada,Santhosh Balaraj,Priyanka Thimmesh,,"Ganapa is based on an incident in Bengaluru's underworld. The film takes a realistic approach, not on rowdyism, but on people affected by it.",7,0.2888
Charlie,17-09-2015,Kannada,Darling Krishna,Milana Nagaraj,,"The story of Charlie is about Cheluvanarayana Swamy, an orphan who rechristens himself as Charlie and does odd jobs. He is on an assignment to Hampi where he meets Gayathri (Vaishali Deepak) who is inhumanely treated by her father. Charlie, who falls in love with her, rescues and brings her to Bengaluru. While he makes up his mind to settle with her, Gayathri joins a college, where she meets Rishi and falls in love him.  Charlie is devastated on knowing their relationship. Meanwhile, Purvi (Milana Nagaraj) who studies in the same college falls in love with Charlie. The twisted love affairs get even more twisted when Gayathri reveals that she is pregnant and soon after Rishi is killed by some miscreants. What is Gayathri’s fate and does Charlie accept Purvi’s love is the crux of the film,",6,0.2642
Ouija,06-11-2015,Kannada,Avinash,Gayathri Iyer,,The happy go lucky girls working as software professionals start a short film to pursue their dreams of film making. Everything goes well apart from the theme of the film they chosen.,3,0.3026
Mrugashira,15-05-2015,Kannada,Prajwal Devaraj,Manasa Himavarsha,,"Prajwal, a happy-go-lucky college-goer, accidentally lands into a forbidden land, along with two unexpected partners, a drunkard and an insurance agent. The story then turns into a quasi-fantasy tale, mixing action, romance, comedy and all other possible genres.",7,0.1901
Rana Vikrama,10-04-2015,Kannada,Puneeth Rajkumar,Anjali,V. Harikrishna,,5,0.3596
Bullet Basya,24-07-2015,Kannada,Sharan,Hariprriya,Arjun Janya,"Bullet Basya, a playboy, falls in love with Kaveri but when Basya discovers that Kaveri loves Muthu, he kidnaps him and stages his death. Kaveri vows to take revenge on Basya.",0,0.2115
Kendasampige,11-09-2015,Kannada,Vikky Varun,Manvitha Harish,V. Harikrishna,"When a love story goes awry, two young lovers are forced to take to the road with the police hot on their heels. They escape across Karnataka in a roller-coaster ride that is at once enthralling, exasperating and nail-biting.",6,0.2792
Rhaatee,20-03-2015,Kannada,Dhananjay,Sruthi Hariharan,V. Harikrishna,Indian Kannada romantic film.,0,0.2361
Abhinetri,30-01-2015,Kannada,Atul Kulkarni,Pooja Gandhi,,"A young girl rises to stardom, facing sexual harassment and struggling to remain grounded as she does so.",0,0.1715
Neenade Naa,25-01-2015,Kannada,Prajwal Devaraj,Priya Kandwal,,"Based on a true story, Dev (Prajwal Devraj), an assistant director, is struggling with his career and love life. Ankita (Ankita Maheshwari) is the girl with whom he falls in love. He spends time with her by dropping her to work, singing songs to her and watching movies with her. But when Ankita realizes it is not just friendship but love, she dumps him and asks him to move on. To get over his first love, he then falls in love with Pavi (Priyanka Kandwal). Will Pavi too dump Dev like Ankita? The movie also deals with the issue of women’s empowerment and stresses the need of women being independent in today's world.",0,0.2413
Vaastu Prakaara,01-05-2015,Kannada,Jaggesh,Aishani Shetty,,"Vaastu Prakaara (Kannada: ವಾಸ್ತು ಪ್ರಕಾರ) is a 2015 Indian Kannada language satirical comedy film directed by Yogaraj Bhat starring Rakshit Shetty, Jaggesh, Aishani Shetty and Parul Yadav in lead roles. The supporting cast features Anant Nag, Sudha Rani, T. N. Seetharam and Sudha Belawadi. The film deals in the belief of Indians in astrology and superstition and how it is being blindly followed and overlooked over science.",4,0.2178
Mr. Airavata,01-10-2015,Kannada,Darshan Thoogudeepa Srinivas,Urvashi Rautela,V. Harikrishna,A common farmer turns into an IAS police officer to help the poor and fight against corruption and finally taking the revenge of his murdered sister.,5,0.2865
Shivam,02-01-2015,Kannada,Upendra,,,Shivam 2015 Movie,6,0.1263
Raja Rajendra,06-02-2015,Kannada,Sharan,Vimala Raman,,"Raja Rajendra is a 2015 Kannada comedy film written and directed by Pon Kumaran. It stars Sharan, Ishita Dutta, Vimala Raman and P. Ravi Shankar in the stellar roles. The film marks the reunion of director Kumaran and actor Sharan after their previous venture, Jai Lalitha. Produced by Uday K. Mehta, the film released on 6 February 2015  The story revolves around Bottle Mani (Sharan), a lame duck, who takes a supari to kill Neelakanta Raju (Ramakrishna), an elderly person from a royal family. He's been assigned the job by none other than the old man's three sons-in-law, who want to grab his property. Mani is assisted by his uncle (Tabla Nani) but he faces a lot of problems in the palace as the family is huge. He misses a couple of chances to kill Raju. There's a twist in the tale when the real Bottle Mani (Ravishankar) walks out of jail only to find that a fraud has usurped his identity and entered the palace. Henceforth, it's only chaos that reigns supreme.",6.5,0.2344
Male,07-08-2015,Kannada,Prem Kumar,Amulya,,"Male is a simple story between two youngsters Varun and Varsha. After trying hard, Varun, a wealthy young man, succeeds in making Varsha accept his love. However, Varsha has a change of heart when she realizes that she cannot match his economic status. The movie name literally means rain in the Kannada language.",0,0.1646
Cigarette,11-09-2015,Kannada,Nagashekar,Rupa Sri,,"Cigarette is a Kannada drama, starring Nagashekhar, Roopasri, Rakshita Ponnamma and Sadhu Kokila. The main emphasis of the film is to bring awareness on the ill effects of smoking.",6,0.3122
Naanu Avanalla... Avalu,25-09-2015,Kannada,,,,"Young Maadesha has always felt like a woman from inside. While his small town parents dream of him being the 'man of the house', Maadesha instead follows his heart and becomes a woman, Vidya.",4.2,0.158
Bengaluru 560023,20-11-2015,Kannada,,,,"The Cholurpalya Strikers team dream of winning the galli cricket tournament, which they've consistently lost in the finals to the Malleswaram Rockers. Will they be able to do it when the winning stakes are at an all time high?",6.2,0.1648
